ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
UECG,UEC,1.994273,35,ols,0.073253,97,0.073253,False,False,8.430000305175781,0.073253,1.0,False,,True,False,False,False,False,True,False,True,False,1.313673,0.633512,0.705918,0.494048,0.513418,0.560259,0.44016500000000003,0.49856825,0.5982818999999999,0.5,0.5982818999999999
DNNG,DNN,1.980583,35,ols,0.127378,500,0.127378,False,False,11.739999771118164,0.127378,1.0,False,,True,False,False,False,False,True,False,True,False,1.207524,0.661424,0.612528,0.364334,0.405597,0.534046,0.278219,0.49514575,0.5941749,0.5,0.5941749
RCAX,RCAT,2.015271,40,ols,0.147266,30000,0.147266,False,False,11.84000015258789,0.147266,1.0,False,,True,False,False,False,False,True,False,False,False,2.558495,1.602212,1.276391,1.666683,1.65645,1.454946,1.5091839999999999,0.50381775,0.6045812999999999,0.50381775,0.6045812999999999
RDWU,RDW,1.981113,42,ols,0.200772,2000,0.200772,False,False,9.640000343322754,0.200772,1.0,False,,True,False,False,False,False,True,False,False,False,2.014602,1.545183,1.066861,1.10615,1.179322,1.344411,0.97855,0.49527825,0.5943339,0.5,0.5943339
OKLL,OKLO,1.997919,194,ols,0.20909300000000003,85000,0.20909300000000003,False,False,5.650000095367432,0.20909300000000003,1.0,False,,True,False,False,False,False,True,False,False,False,2.020228,1.262932,1.302322,1.690752,1.361399,1.053839,1.152306,0.49947975,0.5993757,0.5,0.5993757
GDXU,GDX,3.043138,501,ols,0.040778,30000,0.040778,False,False,228.82000732421875,0.040778,1.0,False,,True,False,False,False,False,True,False,False,False,1.19823,0.716483,0.392827,0.479725,0.716483,0.675705,0.675705,0.7607845,0.9129413999999999,0.7607845,0.9129413999999999
MRNX,MRNA,2.015315,39,ols,,0,,False,True,25.43000030517578,,1.0,False,,False,False,False,False,False,True,False,True,False,1.383384,0.62003,0.672738,0.463026,0.487324,0.62003,0.487324,0.50382875,1.0,0.50382875,1.0
ZETX,ZETA,2.057425,39,ols,0.106004,1000,0.106004,False,False,13.859999656677246,0.106004,1.0,False,,True,False,False,False,False,True,False,False,False,1.556094,0.729256,0.765028,0.636646,0.650979,0.623252,0.544975,0.51435625,0.6172274999999999,0.51435625,0.6172274999999999
LITX,LITE,1.979908,45,ols,0.072213,900000,0.072213,False,False,34.45000076293945,0.072213,1.0,False,,True,False,False,False,False,True,False,False,False,2.070939,1.514503,0.738188,0.528609,0.704662,1.4422899999999998,0.632449,0.494977,0.5939724,0.5,0.5939724
SNXX,SNDX,1.493368,45,ols,0.082409,1200000,0.082409,False,False,43.15999984741211,0.082409,1.0,False,,True,False,False,False,False,True,False,False,False,2.098519,0.501165,0.602468,0.133714,0.19933,0.41875599999999996,0.11692100000000001,0.373342,0.4480104,0.5,0.5
WDCX,WDC,2.046408,45,ols,0.121966,75000,0.121966,False,False,32.880001068115234,0.121966,1.0,False,,True,False,False,False,False,True,False,False,False,1.813288,0.759545,0.557461,0.33273,0.408947,0.637579,0.286981,0.511602,0.6139224,0.511602,0.6139224
LNOK,NOK,1.96695,49,ols,0.132791,1000,0.132791,False,False,31.190000534057617,0.132791,1.0,False,,True,False,False,False,False,True,False,False,False,0.861267,0.290664,0.368032,0.128807,0.160279,0.15787299999999999,0.027488000000000012,0.4917375,0.590085,0.5,0.590085
USGG,USAR,1.997275,54,ols,0.331325,150000,0.331325,False,False,7.614999771118164,0.331325,1.0,False,,False,True,False,False,True,False,True,False,False,2.286169,1.369487,1.21138,1.461449,1.441743,1.0381619999999998,1.1104180000000001,0.49931875,0.5991825,0.5,0.5991825
ONDG,ONDS,2.005322,54,ols,0.24394100000000002,15000,0.24394100000000002,False,False,5.060999870300293,0.24394100000000002,1.0,False,,True,False,False,False,False,True,False,False,False,2.06248,1.240392,1.308081,1.72476,1.620967,0.996451,1.377026,0.5013305,0.6015966,0.5013305,0.6015966
PLUL,PLUG,1.933607,54,ols,0.084863,100,0.084863,False,False,11.765999794006348,0.084863,1.0,False,,True,False,False,False,False,True,False,True,False,1.871138,1.075472,1.039716,0.975735,0.997107,0.990609,0.9122439999999999,0.48340175,0.5800821,0.5,0.5800821
ALBG,ALB,2.005559,54,ols,0.6523909999999999,3000,0.6523909999999999,False,False,14.85200023651123,0.6523909999999999,1.0,False,,False,True,False,False,False,False,True,False,False,1.233645,0.529012,0.590007,0.351016,0.389158,-0.1233789999999999,-0.26323299999999994,0.50138975,0.6016676999999999,0.50138975,0.6016676999999999
UUUG,UUUU,2.000782,54,ols,0.100663,25000,0.100663,False,False,9.904999732971191,0.100663,1.0,False,,True,False,False,False,False,True,False,False,False,2.130778,1.254195,0.790494,0.625614,0.76031,1.153532,0.6596470000000001,0.5001955,0.6002346,0.5001955,0.6002346
HUTG,HUT,2.002041,54,ols,0.097296,7000,0.097296,False,False,6.709000110626221,0.097296,1.0,False,,True,False,False,False,False,True,False,False,False,2.148553,1.356932,1.004196,1.011499,1.08552,1.259636,0.988224,0.50051025,0.6006123,0.50051025,0.6006123
XPEG,XPEV,1.986874,52,ols,0.121966,2000,0.121966,False,False,9.904999732971191,0.121966,1.0,False,,True,False,False,False,False,True,False,False,False,1.101679,0.443738,0.690328,0.467211,0.462367,0.321772,0.34040099999999995,0.4967185,0.5960622,0.5,0.5960622
ORLG,ORLY,2.000396,52,ols,0.08639799999999999,100,0.08639799999999999,False,False,13.513999938964844,0.08639799999999999,1.0,False,,True,False,False,False,False,True,False,True,False,0.519482,0.188444,0.208143,0.043349,0.073289,0.10204600000000001,-0.013108999999999982,0.500099,0.6001188,0.500099,0.6001188
LUNL,LUNR,1.999915,54,ols,0.32965000000000005,2000,0.32965000000000005,False,False,13.920000076293945,0.32965000000000005,1.0,False,,False,True,False,False,True,False,True,False,False,2.661066,2.102998,1.116871,1.247242,1.430618,1.773348,1.100968,0.49997875,0.5999745,0.5,0.5999745
RKTL,RKT,1.958824,54,ols,0.04981,1000,0.04981,False,False,13.199999809265137,0.04981,1.0,False,,True,False,False,False,False,True,False,False,False,1.255477,0.794797,0.566217,0.301072,0.40687,0.744987,0.35706,0.489706,0.5876471999999999,0.5,0.5876471999999999
EOSU,EOSE,1.965183,53,ols,0.160806,100000,0.34656466514469286,False,False,0.9279999732971191,0.160806,2.15517247580745,False,,False,True,False,False,True,False,True,False,False,2.553951,4.247065,1.132043,1.21537,1.852988,3.900500334855307,1.5064233348553073,0.49129575,0.5895549,0.5,0.5895549
BTFL,BITF,2.029253,63,ols,0.33732300000000004,200,0.33732300000000004,False,False,18.34000015258789,0.33732300000000004,1.0,False,,False,True,False,False,True,False,True,True,False,2.052756,1.280127,0.985547,1.014339,1.080786,0.942804,0.743463,0.50731325,0.6087759,0.50731325,0.6087759
FGRU,FIGR,2.005429,30,ols,0.208517,9000,0.208517,False,False,14.84000015258789,0.208517,1.0,False,,True,False,False,False,False,True,False,False,False,2.843576,2.266474,1.127926,1.282596,1.399724,2.057957,1.191207,0.50135725,0.6016286999999999,0.50135725,0.6016286999999999
APHU,APH,2.0122,30,ols,0.169325,1000,0.169325,False,False,17.799999237060547,0.169325,1.0,False,,True,False,False,False,False,True,False,False,False,0.982091,0.307142,0.374135,0.142549,0.162143,0.13781700000000002,-0.007181999999999994,0.50305,0.60366,0.50305,0.60366
COPZ,COPX,2.035826,30,ols,0.056186,8000,0.056186,False,False,15.949999809265137,0.056186,1.0,False,,True,False,False,False,False,True,False,False,False,1.194819,0.499021,0.385431,0.156636,0.197396,0.442835,0.14121,0.5089565,0.6107478000000001,0.5089565,0.6107478000000001
LEUX,LEU,2.06909,29,ols_short_history,0.168873,3000,0.168873,False,False,18.3799991607666,0.168873,1.0,False,,True,False,False,False,False,True,False,False,False,1.285107,0.46116,0.943332,0.984221,0.924027,0.292287,0.7551540000000001,0.5172725,0.620727,0.5172725,0.620727
COHX,COHR,2.059599,29,ols_short_history,0.280804,100000,0.280804,False,False,27.190000534057617,0.280804,1.0,False,,True,False,False,False,False,True,False,False,False,2.046585,0.968253,0.69708,0.530224,0.580632,0.687449,0.29982800000000004,0.51489975,0.6178796999999999,0.51489975,0.6178796999999999
AXPG,AXP,2.017592,29,ols_short_history,0.271488,400,0.271488,False,False,11.039999961853027,0.271488,1.0,False,,True,False,False,False,False,True,False,True,False,0.756116,0.208373,0.293521,0.088441,0.102243,-0.063115,-0.169245,0.504398,0.6052776,0.504398,0.6052776
FCXG,FCX,2.048172,29,ols_short_history,0.042735,2000,0.042735,False,False,13.6899995803833,0.042735,1.0,False,,True,False,False,False,False,True,False,False,False,1.11162,0.376081,0.444553,0.212137,0.231004,0.333346,0.188269,0.512043,0.6144516,0.512043,0.6144516
GLWG,GLW,1.989385,16,ols_short_history,0.215483,200000,0.215483,False,False,17.5,0.215483,1.0,False,,True,False,False,False,False,True,False,False,False,1.464958,,0.39877,0.156495,0.156495,,-0.05898800000000001,0.49734625,0.5968154999999999,0.5,0.5968154999999999
SNDU,SNDK,1.959268,14,ols_short_history,0.06471199999999999,20000,0.06471199999999999,False,False,25.90999984741211,0.06471199999999999,1.0,False,,True,False,False,False,False,True,False,False,False,2.049098,,1.006242,0.9515,0.9515,,0.886788,0.489817,0.5877804,0.5,0.5877804
PAAU,PAAS,1.958384,14,ols_short_history,0.008303,58,0.008303,False,False,20.020000457763672,0.008303,1.0,False,,True,False,False,False,False,True,False,True,False,1.423539,,0.525418,0.25907,0.25907,,0.250767,0.489596,0.5875151999999999,0.5,0.5875151999999999
BITX,IBIT,2.004333,501,ols,0.046448,2200000,0.046448,False,False,14.899999618530273,0.046448,1.0,False,,True,False,False,False,False,True,False,False,False,1.001792,0.442915,0.499574,0.251199,0.442915,0.396467,0.396467,0.50108325,0.6012999,0.50108325,0.6012999
ETHU,ETHA,2.000999,424,ols,0.020877,1400000,0.020877,False,False,23.309999465942383,0.020877,1.0,False,,True,False,False,False,False,True,False,False,False,1.476612,0.785234,0.750324,0.56383,0.785234,0.764357,0.764357,0.50024975,0.6002997,0.50024975,0.6002997
XXRP,XRPZ,2.019523,87,ols,0.038898,300000,0.038898,False,False,3.890000104904175,0.038898,1.0,False,,True,False,False,False,False,True,False,False,False,1.544709,0.950801,0.825699,0.701874,0.787813,0.911903,0.748915,0.50488075,0.6058568999999999,0.50488075,0.6058568999999999
ADBU,ADBE,1.900756,5,ols_short_history,0.0025,100,0.0025,False,False,25.420000076293945,0.0025,1.0,False,,True,False,False,False,False,True,False,True,False,0.60928,,0.332682,0.094746,0.094746,,0.092246,0.475189,0.5702267999999999,0.5,0.5702267999999999
PYPU,PYPL,1.97066,5,ols_short_history,,100,,False,False,25.31999969482422,,1.0,False,,False,False,False,False,False,True,False,True,False,0.749204,,0.377465,0.136271,0.136271,,0.136271,0.492665,0.591198,0.5,0.591198
TXNU,TXN,1.98819,5,ols_short_history,,0,,False,True,25.350000381469727,,1.0,False,,False,False,False,False,False,True,False,True,False,0.836707,,0.35939,0.126882,0.126882,,0.126882,0.4970475,1.0,0.5,1.0
UNHU,UNH,1.9618,5,ols_short_history,0.032659,8000,0.032659,False,False,25.059999465942383,0.032659,1.0,False,,True,False,False,False,False,True,False,False,False,0.795087,,0.415202,0.16264,0.16264,,0.129981,0.49045,0.58854,0.5,0.58854
AAOX,AAOI,1.896694,6,ols_short_history,0.094125,40000,0.094125,False,False,18.75,0.094125,1.0,False,,True,False,False,False,False,True,False,False,False,2.311294,,1.311143,1.46188,1.46188,,1.367755,0.4741735,0.5690082,0.5,0.5690082
HLXX,HL,2.037284,6,ols_short_history,0.0025,3000,0.0025,False,False,28.329999923706055,0.0025,1.0,False,,True,False,False,False,False,True,False,False,False,1.753919,,0.646201,0.441219,0.441219,,0.43871899999999997,0.509321,0.6111852,0.509321,0.6111852
IBX,IBM,1.931003,6,ols_short_history,,0,,False,True,23.959999084472656,,1.0,False,,False,False,False,False,False,True,False,True,False,0.434003,,0.300128,0.080969,0.080969,,0.080969,0.48275075,1.0,0.5,1.0
AALG,AAL,1.980012,182,ols,0.15942399999999998,7000,0.15942399999999998,False,False,8.550000190734863,0.15942399999999998,1.0,False,,True,False,False,False,False,True,False,False,False,0.928034,0.335141,0.501482,0.243994,0.309822,0.17571700000000004,0.150398,0.495003,0.5940036,0.5,0.5940036
ABNG,ABNB,1.986397,92,ols,0.109787,700,0.109787,False,False,14.484000205993652,0.109787,1.0,False,,True,False,False,False,False,True,False,True,False,0.663202,0.220323,0.359602,0.126687,0.160872,0.110536,0.05108499999999999,0.49659925,0.5959190999999999,0.5,0.5959190999999999
ADBG,ADBE,1.992573,258,ols,0.068549,200000,0.068549,False,False,4.519999980926514,0.068549,1.0,False,,True,False,False,False,False,True,False,False,False,0.61844,0.234339,0.332682,0.109447,0.234339,0.16579,0.16579,0.49814325,0.5977718999999999,0.5,0.5977718999999999
AMDG,AMD,2.003158,297,ols,0.034012,30000,0.034012,False,False,22.079999923706055,0.034012,1.0,False,,True,False,False,False,False,True,False,False,False,1.248651,0.486732,0.561173,0.316408,0.486732,0.45272,0.45272,0.5007895,0.6009474,0.5007895,0.6009474
ARMG,ARM,1.995961,304,ols,0.145456,25000,0.145456,False,False,10.199999809265137,0.145456,1.0,False,,True,False,False,False,False,True,False,False,False,1.232324,0.47811,0.6409,0.408268,0.47811,0.332654,0.332654,0.49899025,0.5987883,0.5,0.5987883
ASMG,ASML,1.985145,304,ols,0.116768,30000,0.116768,False,False,33.69499969482422,0.116768,1.0,False,,True,False,False,False,False,True,False,False,False,0.823548,0.283774,0.437552,0.187207,0.283774,0.16700600000000004,0.16700600000000004,0.49628625,0.5955435,0.5,0.5955435
AVGG,AVGO,1.998507,219,ols,0.015019,250000,0.015019,False,False,20.82900047302246,0.015019,1.0,False,,True,False,False,False,False,True,False,False,False,0.847186,0.295432,0.53605,0.286706,0.294289,0.28041299999999997,0.27927,0.49962675,0.5995521,0.5,0.5995521
BAIG,BBAI,2.003204,153,ols,0.176246,200000,0.176246,False,False,2.7149999141693115,0.176246,1.0,False,,True,False,False,False,False,True,False,False,False,1.887232,1.08583,1.165295,1.364446,1.195286,0.9095840000000001,1.01904,0.500801,0.6009612000000001,0.500801,0.6009612000000001
BEG,BE,1.994147,72,ols,0.40612200000000004,20000,0.40612200000000004,False,False,22.77400016784668,0.40612200000000004,1.0,False,,False,True,False,False,False,False,True,False,False,2.111561,1.133852,0.994536,0.980435,1.024268,0.72773,0.6181459999999999,0.49853675,0.5982441,0.5,0.5982441
BIDG,BIDU,2.017692,70,ols,0.18970099999999998,4000,0.18970099999999998,False,False,12.008999824523926,0.18970099999999998,1.0,False,,True,False,False,False,False,True,False,False,False,0.989533,0.303535,0.451432,0.209231,0.235427,0.11383400000000002,0.04572600000000002,0.504423,0.6053076,0.504423,0.6053076
BLSG,BLSH,2.020289,107,ols,0.231256,15000,0.231256,False,False,4.686999797821045,0.231256,1.0,False,,True,False,False,False,False,True,False,False,False,1.459337,0.659665,0.818496,0.690462,0.677385,0.42840899999999993,0.446129,0.50507225,0.6060867,0.50507225,0.6060867
BMNG,BMNR,1.990725,107,ols,,0,,False,True,1.2100000381469727,,1.0,False,,False,False,False,False,False,True,False,True,False,2.144724,1.47452,1.06774,1.124257,1.27298,1.47452,1.27298,0.49768125,1.0,0.5,1.0
BOEG,BA,1.990124,200,ols,0.06842,8000,0.06842,False,False,13.083999633789062,0.06842,1.0,False,,True,False,False,False,False,True,False,False,False,0.616907,0.182479,0.353915,0.123406,0.170289,0.11405900000000001,0.101869,0.497531,0.5970371999999999,0.5,0.5970371999999999
BULG,BULL,1.97505,161,ols,0.10786199999999999,20000,0.21149412160189238,False,False,1.0199999809265137,0.10786199999999999,1.9607843503911702,False,,True,False,False,False,False,True,False,False,False,1.119971,0.63851,0.562486,0.304648,0.517949,0.4270158783981076,0.3064548783981076,0.4937625,0.592515,0.5,0.592515
CIFG,CIFR,1.991726,75,ols,0.13609400000000002,9000,0.13609400000000002,False,False,4.821000099182129,0.13609400000000002,1.0,False,,True,False,False,False,False,True,False,False,False,2.05625,1.180124,1.114892,1.2276,1.21347,1.04403,1.0773760000000001,0.4979315,0.5975178,0.5,0.5975178
CMGG,CMG,1.971952,92,ols,0.053146000000000006,100,0.053146000000000006,False,False,14.633000373840332,0.053146000000000006,1.0,False,,True,False,False,False,False,True,False,True,False,0.688166,0.232493,0.358915,0.123451,0.16326,0.179347,0.11011399999999999,0.492988,0.5915855999999999,0.5,0.5915855999999999
CNCG,CNC,2.012451,70,ols,,0,,False,True,10.090999603271484,,1.0,False,,False,False,False,False,False,True,False,True,False,1.052271,0.419322,0.495983,0.250613,0.297477,0.419322,0.297477,0.50311275,1.0,0.50311275,1.0
COIG,COIN,1.996042,262,ols,0.133579,25000,0.133579,False,False,6.789999961853027,0.133579,1.0,False,,True,False,False,False,False,True,False,False,False,1.496531,0.702757,0.793483,0.625882,0.702757,0.569178,0.569178,0.4990105,0.5988126,0.5,0.5988126
COTG,COST,1.985591,134,ols,0.094903,4000,0.094903,False,False,14.90999984741211,0.094903,1.0,False,,True,False,False,False,False,True,False,False,False,0.384948,0.153441,0.200815,0.039459,0.100068,0.05853799999999999,0.005165000000000003,0.49639775,0.5956773,0.5,0.5956773
CRCG,CRCL,1.991217,161,ols,0.08477,1400000,0.08477,False,False,2.4600000381469727,0.08477,1.0,False,,True,False,False,False,False,True,False,False,False,1.960091,1.04954,1.193317,1.4053,1.178009,0.9647699999999999,1.093239,0.49780425,0.5973651,0.5,0.5973651
CRMG,CRM,1.983414,248,ols,0.176284,80000,0.176284,False,False,6.269999980926514,0.176284,1.0,False,,True,False,False,False,False,True,False,False,False,0.688577,0.249742,0.360876,0.127009,0.247794,0.073458,0.07150999999999999,0.4958535,0.5950242,0.5,0.5950242
CRWG,CRWV,1.996448,161,ols,0.050392,1600000,0.050392,False,False,2.430000066757202,0.050392,1.0,False,,True,False,False,False,False,True,False,False,False,1.962605,1.010598,1.19204,1.413397,1.156053,0.9602060000000001,1.105661,0.499112,0.5989344,0.5,0.5989344
DUOG,DUOL,2.019308,75,ols,0.16250299999999998,25000,0.16250299999999998,False,False,3.0399999618530273,0.16250299999999998,1.0,False,,True,False,False,False,False,True,False,False,False,1.141871,0.454321,0.615676,0.390106,0.409218,0.291818,0.24671500000000005,0.504827,0.6057924,0.504827,0.6057924
FIGG,FIG,1.994264,116,ols,0.021162999999999998,300000,0.03830407173702064,False,False,1.1050000190734863,0.021162999999999998,1.80995471988946,False,,True,False,False,False,False,True,False,False,False,1.356886,0.646718,0.876492,0.761641,0.70874,0.6084139282629794,0.6704359282629794,0.498566,0.5982792,0.5,0.5982792
FUTG,FUTU,1.999065,116,ols,0.295166,200000,0.295166,False,False,9.470999717712402,0.295166,1.0,False,,True,False,False,False,False,True,False,False,False,0.954573,0.363272,0.625479,0.390675,0.378061,0.068106,0.082895,0.49976625,0.5997195,0.5,0.5997195
