ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,model_gross_target_usd,model_long_usd,model_short_usd,execution_policy,purgatory_reason,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,reduce_only,keep_open,hard_exit,_plan_date
UBRL,UBER,1.997247,395,ols,0.0062539999999999,25000,0.0062539999999999,False,False,15.605999946594238,0.0062539999999999,1.0,False,True,False,False,False,False,True,False,False,False,0.764785,0.232446,0.383498,0.146464,0.232446,0.226192,0.226192,0.49931175,0.5991740999999999,0.5,0.5991740999999999,0.226192,net_decay_annual,0.0062539999999999,ETF_LS,2365.872654536583,-1184.5668835835445,2365.872654536583,-1184.5668835835445,2365.872654536583,0.0,-0.0,2365.872654536583,core_leveraged,0.5,1.0,3538.912694214817,2358.1916211051207,-1180.721073109696,2358.1916211051207,-1180.721073109696,3538.912694214817,2358.1916211051207,-1180.721073109696,normal,,3550.4395381201275,1.0,0.0,,False,0.0,0.0,haircut,haircut,-11.52684390531067,1.0032571710300042,False,False,False,2026-04-03
VRTL,VRT,1.981222,257,ols,0.05993,300,0.05993,False,False,110.12999725341795,0.05993,1.0,False,True,False,False,False,False,True,False,True,False,1.267824,0.51604,0.661962,0.425928,0.51604,0.45611,0.45611,0.4953055,0.5943666,0.5,0.5943666,0.45611,net_decay_annual,0.05993,ETF_LS,7733.367603252659,-3903.332187535096,7733.367603252659,-3903.332187535096,7733.367603252659,0.0,-0.0,7733.367603252659,core_leveraged,0.5,1.0,11598.920124179944,7708.260480523772,-3890.659643656173,7708.260480523772,-3890.659643656173,11598.920124179944,7708.260480523772,-3890.659643656173,normal,no_locate,11636.699790787754,1.0,0.0,,False,0.0,0.0,haircut,haircut,-37.77966660781021,1.003257171030004,False,False,False,2026-04-03
MARO,MARA,0.781725,327,ols,0.825697,4000,0.825697,False,False,5.550000190734863,0.825697,1.0,True,False,True,False,True,True,False,False,False,False,0.668138,0.169667,0.896185,0.068521,0.169667,-0.65603,-0.65603,0.19543125,0.2345175,0.5,0.5,-0.65603,net_decay_annual,0.825697,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,True,False,False,2026-04-03
MSTZ,MSTR,-1.982458,385,ols,0.366195,350000,0.366195,False,False,13.489999771118164,0.366195,1.0,False,False,True,False,False,True,False,True,False,False,1.727253,2.450154,0.882945,2.304707,2.450154,2.083959,2.083959,0.4956145,0.5947374,0.5,0.5947374,2.083959,net_decay_annual,0.366195,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,inverse_decay_bucket4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,True,False,False,2026-04-03
BTCZ,IBIT,-1.992719,434,ols,0.315504,25000,0.315504,False,False,5.605000019073486,0.315504,1.0,False,False,True,False,False,True,False,True,False,False,0.994912,0.698506,0.499733,0.74466,0.698506,0.3830019999999999,0.3830019999999999,0.49817975,0.5978157,0.5,0.5978157,0.3830019999999999,net_decay_annual,0.315504,ETF_LS,0.0,0.0,0.0,0.0,16620.759272106287,0.0,-0.0,16620.759272106287,inverse_decay_bucket4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,True,False,False,2026-04-03
CORD,CRWV,-2.005985,129,ols,0.574008,9000,0.574008,False,False,13.300000190734863,0.574008,1.0,False,False,True,False,False,False,False,True,False,False,1.923311,2.870373,1.190455,4.272779,3.554881,2.296365,2.980873,0.50149625,0.6017954999999999,0.50149625,0.6017954999999999,2.296365,net_decay_annual,0.574008,ETF_LS,-678.4608211420842,-751.5962051805353,-678.4608211420842,-751.5962051805353,81183.36371162963,-678.4608211420842,678.4608211420842,80504.90289048754,inverse_decay_bucket4,,,1430.0570263226195,-678.4608211420842,-751.5962051805353,-678.4608211420842,-751.5962051805353,1430.0570263226195,-678.4608211420842,-751.5962051805353,normal,,1430.0570263226195,1.0,0.0,,False,0.0,0.0,pair_cap,pair_cap,0.0,1.0,False,False,False,2026-04-03
TMV,TLT,-2.965707,501,ols,0.369243,250000,0.369243,False,False,36.86000061035156,0.369243,1.0,False,False,True,False,False,True,False,True,False,False,0.376755,-0.08327,0.126785,0.094527,-0.08327,-0.452513,-0.452513,0.74142675,0.8897121,0.74142675,0.8897121,-0.452513,net_decay_annual,0.369243,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,inverse_decay_bucket4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,True,False,False,2026-04-03
TBX,TLT,-0.426352,501,ols,0.346584,15000,0.346584,False,False,28.049999237060547,0.346584,1.0,False,False,True,False,False,True,False,True,False,False,0.07806,-0.026932,0.126785,0.004888,-0.026932,-0.373516,-0.373516,0.106588,0.1279056,0.5,0.5,-0.373516,net_decay_annual,0.346584,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,inverse_decay_bucket4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,True,False,False,2026-04-03
APLZ,APLD,-1.987196,49,ols,0.400709,9000,0.400709,False,False,19.36000061035156,0.400709,1.0,False,False,True,False,False,False,False,True,False,False,2.39401,4.902574,1.324232,5.204782,5.146019,4.501865,4.74531,0.496799,0.5961588,0.5,0.5961588,4.501865,net_decay_annual,0.400709,ETF_LS,-606.0197146862333,-677.6938344685268,-606.0197146862333,-677.6938344685268,44680.59103061506,-606.0197146862333,606.0197146862333,44074.57131592883,inverse_decay_bucket4,,,1283.71354915476,-606.0197146862332,-677.6938344685267,-606.0197146862332,-677.6938344685267,1283.71354915476,-606.0197146862332,-677.6938344685267,normal,,1283.71354915476,1.0,0.0,,False,0.0,0.0,haircut,haircut,-2.273736754432321e-13,1.0000000000000002,False,False,False,2026-04-03
BEZ,BE,-1.971357,35,ols,,0,0.0,False,True,17.950000762939453,,1.0,False,False,False,False,False,False,True,False,True,False,2.179868,3.557392,0.994586,2.897175,2.988872,3.557392,2.988872,0.49283925,1.0,0.5,1.0,3.557392,net_decay_annual,,ETF_LS,-672.2546015826503,-757.8024247399693,-672.2546015826503,-757.8024247399693,36912.73385555043,-672.2546015826503,672.2546015826503,36240.47925396778,inverse_decay_bucket4,,,1430.0570263226195,-672.2546015826503,-757.8024247399693,-672.2546015826503,-757.8024247399693,1430.0570263226195,-672.2546015826503,-757.8024247399693,normal,no_locate,1430.0570263226195,1.0,0.0,,False,0.0,0.0,pair_cap,pair_cap,0.0,1.0,False,False,False,2026-04-03
NBIZ,NBIS,-1.987635,49,ols,0.341861,15000,0.341861,False,False,9.520000457763672,0.341861,1.0,False,False,True,False,False,True,False,True,False,False,2.252321,4.000947,1.115504,3.694677,3.75423,3.659086,3.412369,0.49690875,0.5962905,0.5,0.5962905,3.659086,net_decay_annual,0.341861,ETF_LS,0.0,0.0,0.0,0.0,91432.06393947828,0.0,-0.0,91432.06393947828,inverse_decay_bucket4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,True,False,False,2026-04-03
SMZ,SMR,-1.953479,35,ols,0.531812,1000,0.531812,False,False,55.459999084472656,0.531812,1.0,False,False,True,False,False,False,False,True,False,False,1.241753,1.060085,1.120699,3.623186,3.2672,0.528273,2.735388,0.48836975,0.5860437,0.5,0.5860437,0.528273,net_decay_annual,0.531812,ETF_LS,-624.0612663914168,-709.9143703122216,-624.0612663914168,-709.9143703122216,48124.96433102412,-624.0612663914168,624.0612663914168,47500.9030646327,inverse_decay_bucket4,,,1333.9756367036384,-624.0612663914168,-709.9143703122216,-624.0612663914168,-709.9143703122216,1333.9756367036384,-624.0612663914168,-709.9143703122216,normal,,1333.9756367036384,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-03
CLSZ,CLSK,-2.024529,30,ols,,0,0.0,False,True,21.280000686645508,,1.0,False,False,False,False,False,False,True,False,True,False,1.431058,2.182349,0.950425,2.765588,2.696155,2.182349,2.696155,0.50613225,1.0,0.50613225,1.0,2.182349,net_decay_annual,,ETF_LS,-629.7739541337429,-691.2707478395034,-629.7739541337429,-691.2707478395034,36922.6257965355,-629.7739541337429,629.7739541337429,36292.85184240176,inverse_decay_bucket4,,,1321.0447019732462,-629.7739541337429,-691.2707478395034,-629.7739541337429,-691.2707478395034,1321.0447019732462,-629.7739541337429,-691.2707478395034,normal,no_locate,1321.0447019732462,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-03
